in s,C3 in V
-5.0490457E+00,2.41699E+00
-5.0490034E+00,2.51465E+00
-5.0489611E+00,2.41699E+00
-5.0489188E+00,2.46582E+00
-5.0488766E+00,2.46582E+00
-5.0488343E+00,2.46582E+00
-5.0487920E+00,2.46582E+00
-5.0487497E+00,2.51465E+00
-5.0487074E+00,2.51465E+00
-5.0486652E+00,2.36816E+00
-5.0486229E+00,2.36816E+00
-5.0485806E+00,2.51465E+00
-5.0485383E+00,2.56348E+00
-5.0484960E+00,2.41699E+00
-5.0484538E+00,2.51465E+00
-5.0484115E+00,2.61230E+00
-5.0483692E+00,2.46582E+00
-5.0483269E+00,2.36816E+00
-5.0482846E+00,2.46582E+00
-5.0482424E+00,2.51465E+00
-5.0482001E+00,2.61230E+00
-5.0481578E+00,2.46582E+00
-5.0481155E+00,2.41699E+00
-5.0480732E+00,2.36816E+00
-5.0480310E+00,2.41699E+00
-5.0479887E+00,2.36816E+00
-5.0479464E+00,2.46582E+00
-5.0479041E+00,2.46582E+00
-5.0478618E+00,2.36816E+00
-5.0478196E+00,2.41699E+00
-5.0477773E+00,2.41699E+00
-5.0477350E+00,2.51465E+00
-5.0476927E+00,2.41699E+00
-5.0476504E+00,2.46582E+00
-5.0476082E+00,2.51465E+00
-5.0475659E+00,2.41699E+00
-5.0475236E+00,2.36816E+00
-5.0474813E+00,2.46582E+00
-5.0474390E+00,2.51465E+00
-5.0473968E+00,2.46582E+00
-5.0473545E+00,2.46582E+00
-5.0473122E+00,2.41699E+00
-5.0472699E+00,2.51465E+00
-5.0472276E+00,2.46582E+00
-5.0471854E+00,2.46582E+00
-5.0471431E+00,2.31934E+00
-5.0471008E+00,2.46582E+00
-5.0470585E+00,2.51465E+00
-5.0470162E+00,2.46582E+00
-5.0469740E+00,2.46582E+00
-5.0469317E+00,2.46582E+00
-5.0468894E+00,2.46582E+00
-5.0468471E+00,2.41699E+00
-5.0468048E+00,2.31934E+00
-5.0467626E+00,2.46582E+00
-5.0467203E+00,2.31934E+00
-5.0466780E+00,2.46582E+00
-5.0466357E+00,2.36816E+00
-5.0465934E+00,2.36816E+00
-5.0465512E+00,2.22168E+00
-5.0465089E+00,2.22168E+00
-5.0464666E+00,2.46582E+00
-5.0464243E+00,2.36816E+00
-5.0463820E+00,2.36816E+00
-5.0463398E+00,2.31934E+00
-5.0462975E+00,2.31934E+00
-5.0462552E+00,2.22168E+00
-5.0462129E+00,2.36816E+00
-5.0461706E+00,2.31934E+00
-5.0461284E+00,2.36816E+00
-5.0460861E+00,2.31934E+00
-5.0460438E+00,2.31934E+00
-5.0460015E+00,2.31934E+00
-5.0459592E+00,2.31934E+00
-5.0459170E+00,2.36816E+00
-5.0458747E+00,2.36816E+00
-5.0458324E+00,2.51465E+00
-5.0457901E+00,2.36816E+00
-5.0457478E+00,2.41699E+00
-5.0457056E+00,2.51465E+00
-5.0456633E+00,2.36816E+00
-5.0456210E+00,2.36816E+00
-5.0455787E+00,2.46582E+00
-5.0455364E+00,2.51465E+00
-5.0454942E+00,2.51465E+00
-5.0454519E+00,2.46582E+00
-5.0454096E+00,2.51465E+00
-5.0453673E+00,2.51465E+00
-5.0453250E+00,2.51465E+00
-5.0452828E+00,2.51465E+00
-5.0452405E+00,2.36816E+00
-5.0451982E+00,2.46582E+00
-5.0451559E+00,2.51465E+00
-5.0451136E+00,2.56348E+00
-5.0450714E+00,2.51465E+00
-5.0450291E+00,2.51465E+00
-5.0449868E+00,2.51465E+00
-5.0449445E+00,2.51465E+00
-5.0449022E+00,2.51465E+00
-5.0448600E+00,2.61230E+00
-5.0448177E+00,2.51465E+00
-5.0447754E+00,2.46582E+00
-5.0447331E+00,2.31934E+00
-5.0446908E+00,2.61230E+00
-5.0446486E+00,2.51465E+00
-5.0446063E+00,2.36816E+00
-5.0445640E+00,2.41699E+00
-5.0445217E+00,2.66113E+00
-5.0444794E+00,2.41699E+00
-5.0444372E+00,2.51465E+00
-5.0443949E+00,2.56348E+00
-5.0443526E+00,2.61230E+00
-5.0443103E+00,2.56348E+00
-5.0442680E+00,2.51465E+00
-5.0442258E+00,2.46582E+00
-5.0441835E+00,2.46582E+00
-5.0441412E+00,2.51465E+00
-5.0440989E+00,2.46582E+00
-5.0440566E+00,2.36816E+00
-5.0440144E+00,2.46582E+00
-5.0439721E+00,2.51465E+00
-5.0439298E+00,2.51465E+00
-5.0438875E+00,2.51465E+00
-5.0438452E+00,2.56348E+00
-5.0438030E+00,2.36816E+00
-5.0437607E+00,2.36816E+00
-5.0437184E+00,2.46582E+00
-5.0436761E+00,2.41699E+00
-5.0436338E+00,2.41699E+00
-5.0435916E+00,2.46582E+00
-5.0435493E+00,2.41699E+00
-5.0435070E+00,2.51465E+00
-5.0434647E+00,2.31934E+00
-5.0434224E+00,2.46582E+00
-5.0433802E+00,2.46582E+00
-5.0433379E+00,2.46582E+00
-5.0432956E+00,2.41699E+00
-5.0432533E+00,2.46582E+00
-5.0432110E+00,2.56348E+00
-5.0431688E+00,2.61230E+00
-5.0431265E+00,2.36816E+00
-5.0430842E+00,2.51465E+00
-5.0430419E+00,2.51465E+00
-5.0429996E+00,2.56348E+00
-5.0429574E+00,2.46582E+00
-5.0429151E+00,2.41699E+00
-5.0428728E+00,2.46582E+00
-5.0428305E+00,2.46582E+00
-5.0427882E+00,2.41699E+00
-5.0427460E+00,2.27051E+00
-5.0427037E+00,2.51465E+00
-5.0426614E+00,2.46582E+00
-5.0426191E+00,2.46582E+00
-5.0425768E+00,2.51465E+00
-5.0425346E+00,2.46582E+00
-5.0424923E+00,2.46582E+00
-5.0424500E+00,2.41699E+00
-5.0424077E+00,2.31934E+00
-5.0423654E+00,2.31934E+00
-5.0423232E+00,2.41699E+00
-5.0422809E+00,2.46582E+00
-5.0422386E+00,2.46582E+00
-5.0421963E+00,2.51465E+00
-5.0421540E+00,2.56348E+00
-5.0421118E+00,2.61230E+00
-5.0420695E+00,2.51465E+00
-5.0420272E+00,2.66113E+00
-5.0419849E+00,2.56348E+00
-5.0419426E+00,2.61230E+00
-5.0419004E+00,2.27051E+00
-5.0418581E+00,2.66113E+00
-5.0418158E+00,2.61230E+00
-5.0417735E+00,2.61230E+00
-5.0417312E+00,2.46582E+00
-5.0416890E+00,2.75879E+00
-5.0416467E+00,2.36816E+00
-5.0416044E+00,2.61230E+00
-5.0415621E+00,2.66113E+00
-5.0415198E+00,2.51465E+00
-5.0414776E+00,2.85645E+00
-5.0414353E+00,2.41699E+00
-5.0413930E+00,2.61230E+00
-5.0413507E+00,2.61230E+00
-5.0413084E+00,2.66113E+00
-5.0412662E+00,2.56348E+00
-5.0412239E+00,2.51465E+00
-5.0411816E+00,2.46582E+00
-5.0411393E+00,2.66113E+00
-5.0410970E+00,2.61230E+00
-5.0410548E+00,2.51465E+00
-5.0410125E+00,2.70996E+00
-5.0409702E+00,2.51465E+00
-5.0409279E+00,2.51465E+00
-5.0408856E+00,2.66113E+00
-5.0408434E+00,2.70996E+00
-5.0408011E+00,2.66113E+00
-5.0407588E+00,2.66113E+00
-5.0407165E+00,2.46582E+00
-5.0406742E+00,2.70996E+00
-5.0406320E+00,2.61230E+00
-5.0405897E+00,2.66113E+00
-5.0405474E+00,2.66113E+00
-5.0405051E+00,2.51465E+00
-5.0404628E+00,2.61230E+00
-5.0404206E+00,2.51465E+00
-5.0403783E+00,2.61230E+00
-5.0403360E+00,2.61230E+00
-5.0402937E+00,2.80762E+00
-5.0402514E+00,2.66113E+00
