in s,C1 in V
-9.50005200E-02,-1.24023E+00
-9.49912800E-02,-1.24023E+00
-9.49820400E-02,-1.27930E+00
-9.49728000E-02,-1.25977E+00
-9.49635600E-02,-1.31836E+00
-9.49543200E-02,-1.27930E+00
-9.49450800E-02,-1.27930E+00
-9.49358400E-02,-1.20117E+00
-9.49266000E-02,-1.29883E+00
-9.49173600E-02,-1.24023E+00
-9.49081200E-02,-1.27930E+00
-9.48988800E-02,-1.22070E+00
-9.48896400E-02,-1.33789E+00
-9.48804000E-02,-1.25977E+00
-9.48711600E-02,-1.24023E+00
-9.48619200E-02,-1.22070E+00
-9.48526800E-02,-1.29883E+00
-9.48434400E-02,-1.29883E+00
-9.48342000E-02,-1.22070E+00
-9.48249600E-02,-1.25977E+00
-9.48157200E-02,-1.25977E+00
-9.48064800E-02,-1.18164E+00
-9.47972400E-02,-1.25977E+00
-9.47880000E-02,-1.27930E+00
-9.47787600E-02,-1.24023E+00
-9.47695200E-02,-1.31836E+00
-9.47602800E-02,-1.25977E+00
-9.47510400E-02,-1.22070E+00
-9.47418000E-02,-1.29883E+00
-9.47325600E-02,-1.25977E+00
-9.47233200E-02,-1.24023E+00
-9.47140800E-02,-1.25977E+00
-9.47048400E-02,-1.24023E+00
-9.46956000E-02,-1.25977E+00
-9.46863600E-02,-1.33789E+00
-9.46771200E-02,-1.16211E+00
-9.46678800E-02,-1.31836E+00
-9.46586400E-02,-1.18164E+00
-9.46494000E-02,-1.22070E+00
-9.46401600E-02,-1.25977E+00
-9.46309200E-02,-1.24023E+00
-9.46216800E-02,-1.29883E+00
-9.46124400E-02,-1.24023E+00
-9.46032000E-02,-1.22070E+00
-9.45939600E-02,-1.24023E+00
-9.45847200E-02,-1.29883E+00
-9.45754800E-02,-1.27930E+00
-9.45662400E-02,-1.29883E+00
-9.45570000E-02,-1.31836E+00
-9.45477600E-02,-1.18164E+00
-9.45385200E-02,-1.22070E+00
-9.45292800E-02,-1.18164E+00
-9.45200400E-02,-1.24023E+00
-9.45108000E-02,-1.22070E+00
-9.45015600E-02,-1.20117E+00
-9.44923200E-02,-1.22070E+00
-9.44830800E-02,-1.29883E+00
-9.44738400E-02,-1.25977E+00
-9.44646000E-02,-1.22070E+00
-9.44553600E-02,-1.22070E+00
-9.44461200E-02,-1.27930E+00
-9.44368800E-02,-1.22070E+00
-9.44276400E-02,-1.29883E+00
-9.44184000E-02,-1.16211E+00
-9.44091600E-02,-1.27930E+00
-9.43999200E-02,-1.27930E+00
-9.43906800E-02,-1.24023E+00
-9.43814400E-02,-1.18164E+00
-9.43722000E-02,-1.27930E+00
-9.43629600E-02,-1.22070E+00
-9.43537200E-02,-1.24023E+00
-9.43444800E-02,-1.20117E+00
-9.43352400E-02,-1.27930E+00
-9.43260000E-02,-1.22070E+00
-9.43167600E-02,-1.27930E+00
-9.43075200E-02,-1.20117E+00
-9.42982800E-02,-1.25977E+00
-9.42890400E-02,-1.20117E+00
-9.42798000E-02,-1.22070E+00
-9.42705600E-02,-1.22070E+00
-9.42613200E-02,-1.29883E+00
-9.42520800E-02,-1.27930E+00
-9.42428400E-02,-1.27930E+00
-9.42336000E-02,-1.25977E+00
-9.42243600E-02,-1.27930E+00
-9.42151200E-02,-1.25977E+00
-9.42058800E-02,-1.24023E+00
-9.41966400E-02,-1.16211E+00
-9.41874000E-02,-1.24023E+00
-9.41781600E-02,-1.20117E+00
-9.41689200E-02,-1.25977E+00
-9.41596800E-02,-1.18164E+00
-9.41504400E-02,-1.25977E+00
-9.41412000E-02,-1.29883E+00
-9.41319600E-02,-1.22070E+00
-9.41227200E-02,-1.22070E+00
-9.41134800E-02,-1.18164E+00
-9.41042400E-02,-1.22070E+00
-9.40950000E-02,-1.22070E+00
-9.40857600E-02,-1.27930E+00
-9.40765200E-02,-1.25977E+00
-9.40672800E-02,-1.25977E+00
-9.40580400E-02,-1.27930E+00
-9.40488000E-02,-1.25977E+00
-9.40395600E-02,-1.27930E+00
-9.40303200E-02,-1.22070E+00
-9.40210800E-02,-1.20117E+00
-9.40118400E-02,-1.22070E+00
-9.40026000E-02,-1.22070E+00
-9.39933600E-02,-1.24023E+00
-9.39841200E-02,-1.25977E+00
-9.39748800E-02,-1.20117E+00
-9.39656400E-02,-1.27930E+00
-9.39564000E-02,-1.22070E+00
-9.39471600E-02,-1.25977E+00
-9.39379200E-02,-1.22070E+00
-9.39286800E-02,-1.27930E+00
-9.39194400E-02,-1.24023E+00
-9.39102000E-02,-1.27930E+00
-9.39009600E-02,-1.20117E+00
-9.38917200E-02,-1.22070E+00
-9.38824800E-02,-1.29883E+00
-9.38732400E-02,-1.22070E+00
-9.38640000E-02,-1.18164E+00
-9.38547600E-02,-1.29883E+00
-9.38455200E-02,-1.25977E+00
-9.38362800E-02,-1.25977E+00
-9.38270400E-02,-1.27930E+00
-9.38178000E-02,-1.22070E+00
-9.38085600E-02,-1.22070E+00
-9.37993200E-02,-1.27930E+00
-9.37900800E-02,-1.27930E+00
-9.37808400E-02,-1.29883E+00
-9.37716000E-02,-1.25977E+00
-9.37623600E-02,-1.25977E+00
-9.37531200E-02,-1.22070E+00
-9.37438800E-02,-1.29883E+00
-9.37346400E-02,-1.24023E+00
-9.37254000E-02,-1.27930E+00
-9.37161600E-02,-1.31836E+00
-9.37069200E-02,-1.22070E+00
-9.36976800E-02,-1.31836E+00
-9.36884400E-02,-1.27930E+00
-9.36792000E-02,-1.22070E+00
-9.36699600E-02,-1.31836E+00
-9.36607200E-02,-1.27930E+00
-9.36514800E-02,-1.20117E+00
-9.36422400E-02,-1.25977E+00
-9.36330000E-02,-1.33789E+00
-9.36237600E-02,-1.24023E+00
-9.36145200E-02,-1.22070E+00
-9.36052800E-02,-1.16211E+00
-9.35960400E-02,-1.27930E+00
-9.35868000E-02,-1.27930E+00
-9.35775600E-02,-1.24023E+00
-9.35683200E-02,-1.31836E+00
-9.35590800E-02,-1.22070E+00
-9.35498400E-02,-1.18164E+00
-9.35406000E-02,-1.22070E+00
-9.35313600E-02,-1.25977E+00
-9.35221200E-02,-1.33789E+00
-9.35128800E-02,-1.24023E+00
-9.35036400E-02,-1.27930E+00
-9.34944000E-02,-1.22070E+00
-9.34851600E-02,-1.25977E+00
-9.34759200E-02,-1.20117E+00
-9.34666800E-02,-1.22070E+00
