in s,C2 in V
-1.8896616E-01,9.86328E-01
-1.8894768E-01,9.66797E-01
-1.8892920E-01,9.86328E-01
-1.8891072E-01,9.66797E-01
-1.8889224E-01,1.00586E+00
-1.8887376E-01,9.66797E-01
-1.8885528E-01,9.66797E-01
-1.8883680E-01,1.04492E+00
-1.8881832E-01,9.47266E-01
-1.8879984E-01,9.66797E-01
-1.8878136E-01,1.00586E+00
-1.8876288E-01,1.00586E+00
-1.8874440E-01,1.00586E+00
-1.8872592E-01,1.02539E+00
-1.8870744E-01,9.86328E-01
-1.8868896E-01,9.47266E-01
-1.8867048E-01,1.00586E+00
-1.8865200E-01,9.66797E-01
-1.8863352E-01,9.86328E-01
-1.8861504E-01,1.00586E+00
-1.8859656E-01,1.00586E+00
-1.8857808E-01,9.86328E-01
-1.8855960E-01,9.86328E-01
-1.8854112E-01,9.66797E-01
-1.8852264E-01,9.47266E-01
-1.8850416E-01,1.02539E+00
-1.8848568E-01,8.88672E-01
-1.8846720E-01,1.02539E+00
-1.8844872E-01,9.66797E-01
-1.8843024E-01,1.00586E+00
-1.8841176E-01,1.00586E+00
-1.8839328E-01,9.86328E-01
-1.8837480E-01,9.86328E-01
-1.8835632E-01,1.00586E+00
-1.8833784E-01,9.66797E-01
-1.8831936E-01,1.02539E+00
-1.8830088E-01,1.00586E+00
-1.8828240E-01,9.66797E-01
-1.8826392E-01,9.86328E-01
-1.8824544E-01,1.02539E+00
-1.8822696E-01,9.47266E-01
-1.8820848E-01,1.00586E+00
-1.8819000E-01,9.66797E-01
-1.8817152E-01,9.66797E-01
-1.8815304E-01,9.27734E-01
-1.8813456E-01,1.00586E+00
-1.8811608E-01,9.86328E-01
-1.8809760E-01,9.86328E-01
-1.8807912E-01,1.02539E+00
-1.8806064E-01,1.00586E+00
-1.8804216E-01,9.86328E-01
-1.8802368E-01,1.00586E+00
-1.8800520E-01,9.66797E-01
-1.8798672E-01,9.47266E-01
-1.8796824E-01,9.86328E-01
-1.8794976E-01,1.00586E+00
-1.8793128E-01,9.47266E-01
-1.8791280E-01,9.86328E-01
-1.8789432E-01,1.02539E+00
-1.8787584E-01,1.02539E+00
-1.8785736E-01,9.86328E-01
-1.8783888E-01,9.66797E-01
-1.8782040E-01,9.66797E-01
-1.8780192E-01,9.86328E-01
-1.8778344E-01,9.66797E-01
-1.8776496E-01,9.86328E-01
-1.8774648E-01,1.00586E+00
-1.8772800E-01,9.66797E-01
-1.8770952E-01,9.86328E-01
-1.8769104E-01,1.00586E+00
-1.8767256E-01,9.86328E-01
-1.8765408E-01,1.00586E+00
-1.8763560E-01,9.86328E-01
-1.8761712E-01,9.86328E-01
-1.8759864E-01,9.66797E-01
-1.8758016E-01,1.02539E+00
-1.8756168E-01,9.66797E-01
-1.8754320E-01,1.00586E+00
-1.8752472E-01,1.08398E+00
-1.8750624E-01,1.00586E+00
-1.8748776E-01,1.00586E+00
-1.8746928E-01,9.86328E-01
-1.8745080E-01,1.00586E+00
-1.8743232E-01,9.47266E-01
-1.8741384E-01,9.66797E-01
-1.8739536E-01,1.02539E+00
-1.8737688E-01,9.47266E-01
-1.8735840E-01,1.00586E+00
-1.8733992E-01,1.00586E+00
-1.8732144E-01,1.00586E+00
-1.8730296E-01,1.02539E+00
-1.8728448E-01,9.86328E-01
-1.8726600E-01,9.86328E-01
-1.8724752E-01,9.47266E-01
-1.8722904E-01,9.66797E-01
-1.8721056E-01,9.86328E-01
-1.8719208E-01,1.04492E+00
-1.8717360E-01,9.47266E-01
-1.8715512E-01,9.47266E-01
-1.8713664E-01,1.02539E+00
-1.8711816E-01,9.66797E-01
-1.8709968E-01,9.86328E-01
-1.8708120E-01,1.02539E+00
-1.8706272E-01,9.86328E-01
-1.8704424E-01,1.02539E+00
-1.8702576E-01,9.86328E-01
-1.8700728E-01,9.66797E-01
-1.8698880E-01,9.86328E-01
-1.8697032E-01,1.00586E+00
-1.8695184E-01,9.66797E-01
-1.8693336E-01,9.47266E-01
-1.8691488E-01,9.66797E-01
-1.8689640E-01,9.86328E-01
-1.8687792E-01,9.86328E-01
-1.8685944E-01,9.86328E-01
-1.8684096E-01,1.02539E+00
-1.8682248E-01,9.86328E-01
-1.8680400E-01,1.00586E+00
-1.8678552E-01,9.66797E-01
-1.8676704E-01,1.04492E+00
-1.8674856E-01,9.86328E-01
-1.8673008E-01,9.47266E-01
-1.8671160E-01,9.86328E-01
-1.8669312E-01,1.02539E+00
-1.8667464E-01,1.00586E+00
-1.8665616E-01,1.02539E+00
-1.8663768E-01,1.02539E+00
-1.8661920E-01,9.86328E-01
-1.8660072E-01,9.66797E-01
-1.8658224E-01,1.00586E+00
-1.8656376E-01,9.86328E-01
-1.8654528E-01,9.86328E-01
-1.8652680E-01,9.86328E-01
-1.8650832E-01,1.08398E+00
-1.8648984E-01,9.86328E-01
-1.8647136E-01,9.47266E-01
-1.8645288E-01,9.47266E-01
-1.8643440E-01,1.08398E+00
-1.8641592E-01,1.00586E+00
-1.8639744E-01,1.00586E+00
-1.8637896E-01,9.47266E-01
-1.8636048E-01,9.86328E-01
-1.8634200E-01,9.86328E-01
-1.8632352E-01,1.02539E+00
-1.8630504E-01,9.66797E-01
-1.8628656E-01,9.86328E-01
-1.8626808E-01,9.47266E-01
-1.8624960E-01,9.86328E-01
-1.8623112E-01,9.66797E-01
-1.8621264E-01,1.04492E+00
-1.8619416E-01,1.04492E+00
-1.8617568E-01,1.00586E+00
-1.8615720E-01,9.86328E-01
-1.8613872E-01,1.06445E+00
-1.8612024E-01,1.00586E+00
-1.8610176E-01,9.66797E-01
-1.8608328E-01,9.86328E-01
-1.8606480E-01,9.86328E-01
-1.8604632E-01,9.66797E-01
-1.8602784E-01,9.86328E-01
-1.8600936E-01,9.47266E-01
-1.8599088E-01,9.66797E-01
-1.8597240E-01,9.66797E-01
-1.8595392E-01,9.86328E-01
-1.8593544E-01,9.47266E-01
-1.8591696E-01,9.47266E-01
-1.8589848E-01,9.66797E-01
-1.8588000E-01,1.02539E+00
-1.8586152E-01,9.66797E-01
-1.8584304E-01,9.47266E-01
-1.8582456E-01,9.47266E-01
-1.8580608E-01,1.00586E+00
-1.8578760E-01,9.66797E-01
-1.8576912E-01,9.66797E-01
-1.8575064E-01,9.86328E-01
-1.8573216E-01,9.47266E-01
-1.8571368E-01,9.66797E-01
-1.8569520E-01,9.86328E-01
-1.8567672E-01,9.27734E-01
-1.8565824E-01,1.00586E+00
-1.8563976E-01,9.66797E-01
