in s,C1 in V
-1.182792E-04,-1.51855E+00
-1.182768E-04,-1.50879E+00
-1.182744E-04,-1.52832E+00
-1.182720E-04,-1.48926E+00
-1.182696E-04,-1.51855E+00
-1.182672E-04,-1.50879E+00
-1.182648E-04,-1.48926E+00
-1.182624E-04,-1.50879E+00
-1.182600E-04,-1.46973E+00
-1.182576E-04,-1.48926E+00
-1.182552E-04,-1.51855E+00
-1.182528E-04,-1.50879E+00
-1.182504E-04,-1.52832E+00
-1.182480E-04,-1.49902E+00
-1.182456E-04,-1.49902E+00
-1.182432E-04,-1.51855E+00
-1.182408E-04,-1.50879E+00
-1.182384E-04,-1.48926E+00
-1.182360E-04,-1.51855E+00
-1.182336E-04,-1.50879E+00
-1.182312E-04,-1.50879E+00
-1.182288E-04,-1.54785E+00
-1.182264E-04,-1.51855E+00
-1.182240E-04,-1.51855E+00
-1.182216E-04,-1.49902E+00
-1.182192E-04,-1.50879E+00
-1.182168E-04,-1.49902E+00
-1.182144E-04,-1.50879E+00
-1.182120E-04,-1.53809E+00
-1.182096E-04,-1.50879E+00
-1.182072E-04,-1.53809E+00
-1.182048E-04,-1.52832E+00
-1.182024E-04,-1.46973E+00
-1.182000E-04,-1.52832E+00
-1.181976E-04,-1.49902E+00
-1.181952E-04,-1.51855E+00
-1.181928E-04,-1.51855E+00
-1.181904E-04,-1.49902E+00
-1.181880E-04,-1.48926E+00
-1.181856E-04,-1.49902E+00
-1.181832E-04,-1.49902E+00
-1.181808E-04,-1.51855E+00
-1.181784E-04,-1.47949E+00
-1.181760E-04,-1.54785E+00
-1.181736E-04,-1.50879E+00
-1.181712E-04,-1.53809E+00
-1.181688E-04,-1.49902E+00
-1.181664E-04,-1.52832E+00
-1.181640E-04,-1.48926E+00
-1.181616E-04,-1.50879E+00
-1.181592E-04,-1.50879E+00
-1.181568E-04,-1.50879E+00
-1.181544E-04,-1.50879E+00
-1.181520E-04,-1.50879E+00
-1.181496E-04,-1.51855E+00
-1.181472E-04,-1.53809E+00
-1.181448E-04,-1.48926E+00
-1.181424E-04,-1.48926E+00
