in s,C2 in V
-9.57674400E-01,1.88477E+00
-9.57582000E-01,1.86523E+00
-9.57489600E-01,1.92383E+00
-9.57397200E-01,1.86523E+00
-9.57304800E-01,1.84570E+00
-9.57212400E-01,1.88477E+00
-9.57120000E-01,1.82617E+00
-9.57027600E-01,1.90430E+00
-9.56935200E-01,1.90430E+00
-9.56842800E-01,1.84570E+00
-9.56750400E-01,1.92383E+00
-9.56658000E-01,1.86523E+00
-9.56565600E-01,1.92383E+00
-9.56473200E-01,1.88477E+00
-9.56380800E-01,1.88477E+00
-9.56288400E-01,1.92383E+00
-9.56196000E-01,1.90430E+00
-9.56103600E-01,1.90430E+00
-9.56011200E-01,1.86523E+00
-9.55918800E-01,1.90430E+00
-9.55826400E-01,1.94336E+00
-9.55734000E-01,1.86523E+00
-9.55641600E-01,1.96289E+00
-9.55549200E-01,1.86523E+00
-9.55456800E-01,1.88477E+00
-9.55364400E-01,1.88477E+00
-9.55272000E-01,1.86523E+00
-9.55179600E-01,1.78711E+00
-9.55087200E-01,1.90430E+00
-9.54994800E-01,1.88477E+00
-9.54902400E-01,1.86523E+00
-9.54810000E-01,1.86523E+00
-9.54717600E-01,1.88477E+00
-9.54625200E-01,1.90430E+00
-9.54532800E-01,1.92383E+00
-9.54440400E-01,1.84570E+00
-9.54348000E-01,1.90430E+00
-9.54255600E-01,1.88477E+00
-9.54163200E-01,1.96289E+00
-9.54070800E-01,1.86523E+00
-9.53978400E-01,1.82617E+00
-9.53886000E-01,1.88477E+00
-9.53793600E-01,1.90430E+00
-9.53701200E-01,1.88477E+00
-9.53608800E-01,1.88477E+00
-9.53516400E-01,1.86523E+00
-9.53424000E-01,1.84570E+00
-9.53331600E-01,1.88477E+00
-9.53239200E-01,1.94336E+00
-9.53146800E-01,1.92383E+00
-9.53054400E-01,1.86523E+00
-9.52962000E-01,1.88477E+00
-9.52869600E-01,1.86523E+00
-9.52777200E-01,1.88477E+00
-9.52684800E-01,1.84570E+00
-9.52592400E-01,1.86523E+00
-9.52500000E-01,1.86523E+00
-9.52407600E-01,1.86523E+00
-9.52315200E-01,1.90430E+00
-9.52222800E-01,1.88477E+00
-9.52130400E-01,1.86523E+00
-9.52038000E-01,1.86523E+00
-9.51945600E-01,1.92383E+00
-9.51853200E-01,1.82617E+00
-9.51760800E-01,1.88477E+00
-9.51668400E-01,1.90430E+00
-9.51576000E-01,1.86523E+00
-9.51483600E-01,1.84570E+00
-9.51391200E-01,1.98242E+00
-9.51298800E-01,1.90430E+00
-9.51206400E-01,1.88477E+00
-9.51114000E-01,1.88477E+00
-9.51021600E-01,1.94336E+00
-9.50929200E-01,1.90430E+00
-9.50836800E-01,1.92383E+00
-9.50744400E-01,1.88477E+00
-9.50652000E-01,1.84570E+00
-9.50559600E-01,1.88477E+00
-9.50467200E-01,1.88477E+00
-9.50374800E-01,1.82617E+00
-9.50282400E-01,1.92383E+00
-9.50190000E-01,1.86523E+00
-9.50097600E-01,1.86523E+00
-9.50005200E-01,1.88477E+00
-9.49912800E-01,1.88477E+00
-9.49820400E-01,1.92383E+00
-9.49728000E-01,1.92383E+00
-9.49635600E-01,1.90430E+00
-9.49543200E-01,1.88477E+00
-9.49450800E-01,1.94336E+00
-9.49358400E-01,1.86523E+00
-9.49266000E-01,1.88477E+00
-9.49173600E-01,1.84570E+00
-9.49081200E-01,1.84570E+00
-9.48988800E-01,1.92383E+00
-9.48896400E-01,1.92383E+00
-9.48804000E-01,1.86523E+00
-9.48711600E-01,1.88477E+00
-9.48619200E-01,1.90430E+00
-9.48526800E-01,1.88477E+00
-9.48434400E-01,1.96289E+00
-9.48342000E-01,1.92383E+00
-9.48249600E-01,1.86523E+00
-9.48157200E-01,1.88477E+00
-9.48064800E-01,1.84570E+00
-9.47972400E-01,1.88477E+00
-9.47880000E-01,1.88477E+00
-9.47787600E-01,1.90430E+00
-9.47695200E-01,1.92383E+00
-9.47602800E-01,1.92383E+00
-9.47510400E-01,1.88477E+00
-9.47418000E-01,1.88477E+00
-9.47325600E-01,1.90430E+00
-9.47233200E-01,1.92383E+00
-9.47140800E-01,1.86523E+00
-9.47048400E-01,1.88477E+00
-9.46956000E-01,1.92383E+00
-9.46863600E-01,1.92383E+00
-9.46771200E-01,1.88477E+00
-9.46678800E-01,1.90430E+00
-9.46586400E-01,1.88477E+00
-9.46494000E-01,1.86523E+00
-9.46401600E-01,1.88477E+00
-9.46309200E-01,1.88477E+00
-9.46216800E-01,1.90430E+00
-9.46124400E-01,1.94336E+00
-9.46032000E-01,1.94336E+00
-9.45939600E-01,1.86523E+00
-9.45847200E-01,1.92383E+00
-9.45754800E-01,1.86523E+00
-9.45662400E-01,1.86523E+00
-9.45570000E-01,1.90430E+00
-9.45477600E-01,1.88477E+00
-9.45385200E-01,1.88477E+00
-9.45292800E-01,1.84570E+00
-9.45200400E-01,1.86523E+00
-9.45108000E-01,1.94336E+00
-9.45015600E-01,1.82617E+00
-9.44923200E-01,1.90430E+00
-9.44830800E-01,1.92383E+00
-9.44738400E-01,1.86523E+00
-9.44646000E-01,1.90430E+00
-9.44553600E-01,1.96289E+00
-9.44461200E-01,1.88477E+00
-9.44368800E-01,1.98242E+00
-9.44276400E-01,1.88477E+00
-9.44184000E-01,1.86523E+00
-9.44091600E-01,1.96289E+00
-9.43999200E-01,1.90430E+00
-9.43906800E-01,1.88477E+00
-9.43814400E-01,1.84570E+00
-9.43722000E-01,1.82617E+00
-9.43629600E-01,1.90430E+00
-9.43537200E-01,1.92383E+00
-9.43444800E-01,1.84570E+00
-9.43352400E-01,1.92383E+00
-9.43260000E-01,1.92383E+00
-9.43167600E-01,1.92383E+00
-9.43075200E-01,1.92383E+00
-9.42982800E-01,1.90430E+00
-9.42890400E-01,1.96289E+00
-9.42798000E-01,1.88477E+00
-9.42705600E-01,1.96289E+00
-9.42613200E-01,1.88477E+00
-9.42520800E-01,1.90430E+00
-9.42428400E-01,1.88477E+00
-9.42336000E-01,1.92383E+00
-9.42243600E-01,1.92383E+00
-9.42151200E-01,1.90430E+00
-9.42058800E-01,1.90430E+00
-9.41966400E-01,1.86523E+00
-9.41874000E-01,1.94336E+00
-9.41781600E-01,1.88477E+00
-9.41689200E-01,1.88477E+00
-9.41596800E-01,1.82617E+00
-9.41504400E-01,1.90430E+00
-9.41412000E-01,1.92383E+00
-9.41319600E-01,1.88477E+00
-9.41227200E-01,1.92383E+00
-9.41134800E-01,1.90430E+00
-9.41042400E-01,1.94336E+00
-9.40950000E-01,1.88477E+00
-9.40857600E-01,1.92383E+00
-9.40765200E-01,1.90430E+00
-9.40672800E-01,1.86523E+00
-9.40580400E-01,1.88477E+00
-9.40488000E-01,1.94336E+00
-9.40395600E-01,1.92383E+00
-9.40303200E-01,1.92383E+00
-9.40210800E-01,1.84570E+00
-9.40118400E-01,1.88477E+00
-9.40026000E-01,1.88477E+00
-9.39933600E-01,1.92383E+00
-9.39841200E-01,1.86523E+00
-9.39748800E-01,1.86523E+00
-9.39656400E-01,1.92383E+00
-9.39564000E-01,1.96289E+00
-9.39471600E-01,1.94336E+00
-9.39379200E-01,1.90430E+00
-9.39286800E-01,1.88477E+00
-9.39194400E-01,1.92383E+00
-9.39102000E-01,1.90430E+00
-9.39009600E-01,1.98242E+00
-9.38917200E-01,1.90430E+00
-9.38824800E-01,1.92383E+00
-9.38732400E-01,1.88477E+00
-9.38640000E-01,1.82617E+00
-9.38547600E-01,1.94336E+00
-9.38455200E-01,1.94336E+00
-9.38362800E-01,1.90430E+00
-9.38270400E-01,1.92383E+00
-9.38178000E-01,1.90430E+00
-9.38085600E-01,1.94336E+00
-9.37993200E-01,1.88477E+00
-9.37900800E-01,1.90430E+00
-9.37808400E-01,1.92383E+00
-9.37716000E-01,1.96289E+00
-9.37623600E-01,1.84570E+00
-9.37531200E-01,1.92383E+00
-9.37438800E-01,1.88477E+00
-9.37346400E-01,1.86523E+00
-9.37254000E-01,1.92383E+00
-9.37161600E-01,1.90430E+00
-9.37069200E-01,1.88477E+00
-9.36976800E-01,1.94336E+00
-9.36884400E-01,1.88477E+00
-9.36792000E-01,1.86523E+00
-9.36699600E-01,1.92383E+00
-9.36607200E-01,1.92383E+00
-9.36514800E-01,1.92383E+00
-9.36422400E-01,1.92383E+00
-9.36330000E-01,1.90430E+00
-9.36237600E-01,1.88477E+00
-9.36145200E-01,1.88477E+00
-9.36052800E-01,1.86523E+00
-9.35960400E-01,1.92383E+00
-9.35868000E-01,1.94336E+00
-9.35775600E-01,1.84570E+00
-9.35683200E-01,1.84570E+00
-9.35590800E-01,1.90430E+00
-9.35498400E-01,1.86523E+00
-9.35406000E-01,1.92383E+00
-9.35313600E-01,1.86523E+00
-9.35221200E-01,1.94336E+00
-9.35128800E-01,1.92383E+00
-9.35036400E-01,1.88477E+00
-9.34944000E-01,1.98242E+00
-9.34851600E-01,1.92383E+00
-9.34759200E-01,1.94336E+00
-9.34666800E-01,1.96289E+00
-9.34574400E-01,1.88477E+00
-9.34482000E-01,1.92383E+00
-9.34389600E-01,1.92383E+00
-9.34297200E-01,1.90430E+00
-9.34204800E-01,1.92383E+00
-9.34112400E-01,1.94336E+00
-9.34020000E-01,1.90430E+00
-9.33927600E-01,1.88477E+00
-9.33835200E-01,1.88477E+00
-9.33742800E-01,1.94336E+00
-9.33650400E-01,1.94336E+00
-9.33558000E-01,1.90430E+00
-9.33465600E-01,1.92383E+00
-9.33373200E-01,1.92383E+00
-9.33280800E-01,1.78711E+00
-9.33188400E-01,1.92383E+00
-9.33096000E-01,1.92383E+00
-9.33003600E-01,1.90430E+00
-9.32911200E-01,1.90430E+00
-9.32818800E-01,1.88477E+00
-9.32726400E-01,1.86523E+00
-9.32634000E-01,1.88477E+00
-9.32541600E-01,1.86523E+00
-9.32449200E-01,1.88477E+00
-9.32356800E-01,1.90430E+00
-9.32264400E-01,1.82617E+00
-9.32172000E-01,1.90430E+00
-9.32079600E-01,1.90430E+00
-9.31987200E-01,1.86523E+00
-9.31894800E-01,1.90430E+00
-9.31802400E-01,1.86523E+00
-9.31710000E-01,1.90430E+00
-9.31617600E-01,1.90430E+00
-9.31525200E-01,1.88477E+00
-9.31432800E-01,1.90430E+00
-9.31340400E-01,1.92383E+00
-9.31248000E-01,1.94336E+00
-9.31155600E-01,1.94336E+00
-9.31063200E-01,1.92383E+00
-9.30970800E-01,1.92383E+00
-9.30878400E-01,1.90430E+00
-9.30786000E-01,1.88477E+00
-9.30693600E-01,1.90430E+00
-9.30601200E-01,1.88477E+00
-9.30508800E-01,1.94336E+00
-9.30416400E-01,1.84570E+00
-9.30324000E-01,1.84570E+00
-9.30231600E-01,1.98242E+00
-9.30139200E-01,1.92383E+00
-9.30046800E-01,1.92383E+00
-9.29954400E-01,1.94336E+00
-9.29862000E-01,1.94336E+00
-9.29769600E-01,1.94336E+00
-9.29677200E-01,1.94336E+00
-9.29584800E-01,1.90430E+00
-9.29492400E-01,1.94336E+00
-9.29400000E-01,1.94336E+00
-9.29307600E-01,1.86523E+00
-9.29215200E-01,1.86523E+00
-9.29122800E-01,1.94336E+00
-9.29030400E-01,1.92383E+00
-9.28938000E-01,1.94336E+00
-9.28845600E-01,1.90430E+00
-9.28753200E-01,1.86523E+00
-9.28660800E-01,1.94336E+00
-9.28568400E-01,1.96289E+00
-9.28476000E-01,1.86523E+00
-9.28383600E-01,1.88477E+00
-9.28291200E-01,1.90430E+00
-9.28198800E-01,1.94336E+00
-9.28106400E-01,1.90430E+00
