in s,C2 in V
-1.2102064E-03,7.49512E+00
-1.2101856E-03,7.69043E+00
-1.2101648E-03,7.78809E+00
-1.2101440E-03,7.69043E+00
-1.2101232E-03,7.59277E+00
-1.2101024E-03,7.73926E+00
-1.2100816E-03,7.78809E+00
-1.2100608E-03,7.59277E+00
-1.2100400E-03,7.69043E+00
-1.2100192E-03,7.78809E+00
-1.2099984E-03,7.59277E+00
-1.2099776E-03,7.83691E+00
-1.2099568E-03,7.44629E+00
-1.2099360E-03,7.69043E+00
-1.2099152E-03,7.83691E+00
-1.2098944E-03,7.83691E+00
-1.2098736E-03,7.69043E+00
-1.2098528E-03,7.69043E+00
-1.2098320E-03,7.73926E+00
-1.2098112E-03,7.83691E+00
-1.2097904E-03,7.88574E+00
-1.2097696E-03,7.78809E+00
-1.2097488E-03,7.69043E+00
-1.2097280E-03,7.69043E+00
-1.2097072E-03,7.69043E+00
-1.2096864E-03,7.78809E+00
-1.2096656E-03,7.78809E+00
-1.2096448E-03,7.83691E+00
-1.2096240E-03,7.54395E+00
-1.2096032E-03,7.78809E+00
-1.2095824E-03,7.59277E+00
-1.2095616E-03,7.73926E+00
-1.2095408E-03,7.88574E+00
-1.2095200E-03,7.83691E+00
-1.2094992E-03,7.64160E+00
-1.2094784E-03,7.83691E+00
-1.2094576E-03,7.73926E+00
-1.2094368E-03,7.73926E+00
-1.2094160E-03,7.64160E+00
-1.2093952E-03,7.69043E+00
-1.2093744E-03,7.69043E+00
-1.2093536E-03,7.78809E+00
-1.2093328E-03,7.69043E+00
-1.2093120E-03,7.78809E+00
-1.2092912E-03,7.69043E+00
-1.2092704E-03,7.78809E+00
-1.2092496E-03,7.69043E+00
-1.2092288E-03,7.64160E+00
-1.2092080E-03,7.69043E+00
-1.2091872E-03,7.64160E+00
-1.2091664E-03,7.73926E+00
-1.2091456E-03,7.69043E+00
-1.2091248E-03,7.59277E+00
-1.2091040E-03,7.78809E+00
-1.2090832E-03,7.69043E+00
-1.2090624E-03,7.64160E+00
-1.2090416E-03,7.83691E+00
-1.2090208E-03,7.73926E+00
-1.2090000E-03,7.73926E+00
-1.2089792E-03,7.54395E+00
-1.2089584E-03,7.64160E+00
-1.2089376E-03,7.78809E+00
-1.2089168E-03,7.64160E+00
-1.2088960E-03,7.59277E+00
-1.2088752E-03,7.49512E+00
-1.2088544E-03,7.59277E+00
-1.2088336E-03,7.83691E+00
-1.2088128E-03,7.78809E+00
-1.2087920E-03,7.59277E+00
-1.2087712E-03,7.73926E+00
-1.2087504E-03,7.59277E+00
-1.2087296E-03,7.59277E+00
-1.2087088E-03,7.69043E+00
-1.2086880E-03,7.64160E+00
-1.2086672E-03,7.69043E+00
-1.2086464E-03,7.78809E+00
-1.2086256E-03,7.69043E+00
-1.2086048E-03,7.59277E+00
-1.2085840E-03,7.93457E+00
-1.2085632E-03,7.88574E+00
-1.2085424E-03,7.59277E+00
-1.2085216E-03,7.64160E+00
-1.2085008E-03,7.64160E+00
-1.2084800E-03,7.73926E+00
-1.2084592E-03,7.73926E+00
-1.2084384E-03,7.73926E+00
-1.2084176E-03,7.78809E+00
-1.2083968E-03,7.69043E+00
-1.2083760E-03,7.59277E+00
-1.2083552E-03,7.59277E+00
-1.2083344E-03,7.73926E+00
-1.2083136E-03,7.64160E+00
-1.2082928E-03,7.64160E+00
-1.2082720E-03,7.59277E+00
-1.2082512E-03,7.59277E+00
-1.2082304E-03,7.69043E+00
-1.2082096E-03,7.54395E+00
-1.2081888E-03,7.73926E+00
-1.2081680E-03,7.73926E+00
-1.2081472E-03,7.83691E+00
-1.2081264E-03,7.78809E+00
-1.2081056E-03,7.64160E+00
-1.2080848E-03,7.69043E+00
-1.2080640E-03,7.64160E+00
-1.2080432E-03,7.73926E+00
-1.2080224E-03,7.73926E+00
-1.2080016E-03,7.83691E+00
-1.2079808E-03,7.78809E+00
-1.2079600E-03,7.78809E+00
-1.2079392E-03,7.69043E+00
-1.2079184E-03,7.88574E+00
-1.2078976E-03,7.64160E+00
-1.2078768E-03,7.59277E+00
-1.2078560E-03,7.69043E+00
-1.2078352E-03,7.73926E+00
-1.2078144E-03,7.64160E+00
-1.2077936E-03,7.59277E+00
-1.2077728E-03,7.78809E+00
-1.2077520E-03,7.64160E+00
-1.2077312E-03,7.69043E+00
-1.2077104E-03,7.69043E+00
-1.2076896E-03,7.64160E+00
-1.2076688E-03,7.93457E+00
-1.2076480E-03,7.69043E+00
-1.2076272E-03,7.64160E+00
-1.2076064E-03,7.73926E+00
-1.2075856E-03,7.59277E+00
-1.2075648E-03,7.69043E+00
-1.2075440E-03,7.69043E+00
-1.2075232E-03,7.73926E+00
-1.2075024E-03,7.78809E+00
-1.2074816E-03,7.73926E+00
-1.2074608E-03,7.59277E+00
-1.2074400E-03,7.69043E+00
-1.2074192E-03,7.73926E+00
-1.2073984E-03,7.73926E+00
-1.2073776E-03,7.69043E+00
-1.2073568E-03,7.78809E+00
-1.2073360E-03,7.78809E+00
-1.2073152E-03,7.73926E+00
-1.2072944E-03,7.59277E+00
-1.2072736E-03,7.73926E+00
-1.2072528E-03,7.64160E+00
-1.2072320E-03,7.64160E+00
-1.2072112E-03,7.69043E+00
-1.2071904E-03,7.64160E+00
-1.2071696E-03,7.54395E+00
-1.2071488E-03,7.69043E+00
-1.2071280E-03,7.69043E+00
-1.2071072E-03,7.73926E+00
-1.2070864E-03,7.64160E+00
-1.2070656E-03,7.78809E+00
-1.2070448E-03,7.69043E+00
-1.2070240E-03,7.83691E+00
-1.2070032E-03,7.83691E+00
-1.2069824E-03,7.73926E+00
-1.2069616E-03,7.83691E+00
-1.2069408E-03,7.78809E+00
-1.2069200E-03,7.49512E+00
-1.2068992E-03,7.64160E+00
-1.2068784E-03,7.78809E+00
-1.2068576E-03,7.59277E+00
-1.2068368E-03,7.78809E+00
-1.2068160E-03,7.73926E+00
-1.2067952E-03,7.69043E+00
-1.2067744E-03,7.69043E+00
-1.2067536E-03,7.83691E+00
-1.2067328E-03,7.69043E+00
-1.2067120E-03,7.54395E+00
-1.2066912E-03,7.64160E+00
-1.2066704E-03,7.83691E+00
-1.2066496E-03,7.78809E+00
-1.2066288E-03,7.49512E+00
-1.2066080E-03,7.64160E+00
-1.2065872E-03,7.78809E+00
-1.2065664E-03,7.88574E+00
-1.2065456E-03,7.88574E+00
-1.2065248E-03,7.64160E+00
-1.2065040E-03,7.83691E+00
-1.2064832E-03,7.83691E+00
-1.2064624E-03,7.69043E+00
-1.2064416E-03,7.83691E+00
-1.2064208E-03,7.88574E+00
-1.2064000E-03,7.64160E+00
-1.2063792E-03,7.59277E+00
-1.2063584E-03,7.73926E+00
-1.2063376E-03,7.88574E+00
-1.2063168E-03,7.69043E+00
-1.2062960E-03,7.69043E+00
-1.2062752E-03,7.83691E+00
-1.2062544E-03,7.73926E+00
-1.2062336E-03,7.69043E+00
-1.2062128E-03,7.64160E+00
-1.2061920E-03,7.73926E+00
-1.2061712E-03,7.69043E+00
-1.2061504E-03,7.69043E+00
-1.2061296E-03,7.78809E+00
-1.2061088E-03,7.78809E+00
-1.2060880E-03,7.73926E+00
-1.2060672E-03,7.69043E+00
-1.2060464E-03,7.49512E+00
-1.2060256E-03,7.64160E+00
-1.2060048E-03,7.69043E+00
-1.2059840E-03,7.83691E+00
-1.2059632E-03,7.69043E+00
-1.2059424E-03,7.73926E+00
-1.2059216E-03,7.64160E+00
-1.2059008E-03,7.73926E+00
-1.2058800E-03,7.78809E+00
-1.2058592E-03,7.78809E+00
-1.2058384E-03,7.73926E+00
-1.2058176E-03,7.73926E+00
-1.2057968E-03,7.88574E+00
-1.2057760E-03,7.73926E+00
-1.2057552E-03,7.69043E+00
-1.2057344E-03,7.64160E+00
-1.2057136E-03,7.88574E+00
-1.2056928E-03,7.78809E+00
-1.2056720E-03,7.69043E+00
-1.2056512E-03,7.69043E+00
-1.2056304E-03,7.78809E+00
-1.2056096E-03,7.59277E+00
-1.2055888E-03,7.73926E+00
-1.2055680E-03,7.73926E+00
-1.2055472E-03,7.64160E+00
-1.2055264E-03,7.78809E+00
-1.2055056E-03,7.88574E+00
-1.2054848E-03,7.78809E+00
-1.2054640E-03,7.59277E+00
-1.2054432E-03,7.78809E+00
-1.2054224E-03,7.83691E+00
-1.2054016E-03,7.64160E+00
-1.2053808E-03,7.69043E+00
-1.2053600E-03,7.64160E+00
-1.2053392E-03,7.69043E+00
-1.2053184E-03,7.64160E+00
-1.2052976E-03,7.64160E+00
-1.2052768E-03,7.73926E+00
-1.2052560E-03,7.83691E+00
-1.2052352E-03,7.83691E+00
-1.2052144E-03,7.64160E+00
-1.2051936E-03,7.73926E+00
-1.2051728E-03,7.69043E+00
-1.2051520E-03,7.64160E+00
-1.2051312E-03,7.59277E+00
-1.2051104E-03,7.78809E+00
-1.2050896E-03,7.69043E+00
-1.2050688E-03,7.69043E+00
-1.2050480E-03,7.69043E+00
-1.2050272E-03,7.88574E+00
-1.2050064E-03,7.69043E+00
-1.2049856E-03,7.69043E+00
-1.2049648E-03,7.69043E+00
-1.2049440E-03,7.83691E+00
-1.2049232E-03,7.69043E+00
-1.2049024E-03,7.69043E+00
-1.2048816E-03,7.73926E+00
-1.2048608E-03,7.78809E+00
-1.2048400E-03,7.69043E+00
-1.2048192E-03,7.69043E+00
-1.2047984E-03,7.49512E+00
-1.2047776E-03,7.88574E+00
-1.2047568E-03,7.69043E+00
-1.2047360E-03,7.88574E+00
-1.2047152E-03,7.64160E+00
-1.2046944E-03,7.78809E+00
-1.2046736E-03,7.83691E+00
-1.2046528E-03,7.78809E+00
-1.2046320E-03,7.69043E+00
-1.2046112E-03,7.83691E+00
-1.2045904E-03,7.73926E+00
-1.2045696E-03,7.69043E+00
-1.2045488E-03,7.64160E+00
-1.2045280E-03,7.73926E+00
-1.2045072E-03,7.83691E+00
-1.2044864E-03,7.69043E+00
-1.2044656E-03,7.59277E+00
-1.2044448E-03,7.64160E+00
-1.2044240E-03,7.73926E+00
-1.2044032E-03,7.54395E+00
-1.2043824E-03,7.64160E+00
-1.2043616E-03,7.83691E+00
-1.2043408E-03,7.78809E+00
-1.2043200E-03,7.54395E+00
-1.2042992E-03,7.69043E+00
-1.2042784E-03,7.78809E+00
-1.2042576E-03,7.69043E+00
-1.2042368E-03,7.83691E+00
-1.2042160E-03,7.54395E+00
-1.2041952E-03,7.69043E+00
-1.2041744E-03,7.64160E+00
-1.2041536E-03,7.88574E+00
-1.2041328E-03,7.69043E+00
-1.2041120E-03,7.73926E+00
-1.2040912E-03,7.73926E+00
-1.2040704E-03,7.64160E+00
-1.2040496E-03,7.69043E+00
-1.2040288E-03,7.69043E+00
-1.2040080E-03,7.69043E+00
-1.2039872E-03,7.59277E+00
-1.2039664E-03,7.73926E+00
-1.2039456E-03,7.83691E+00
-1.2039248E-03,7.69043E+00
-1.2039040E-03,7.88574E+00
-1.2038832E-03,7.64160E+00
-1.2038624E-03,7.69043E+00
-1.2038416E-03,7.73926E+00
-1.2038208E-03,7.73926E+00
-1.2038000E-03,7.64160E+00
-1.2037792E-03,7.73926E+00
-1.2037584E-03,7.73926E+00
-1.2037376E-03,7.69043E+00
-1.2037168E-03,7.59277E+00
-1.2036960E-03,7.83691E+00
-1.2036752E-03,7.88574E+00
-1.2036544E-03,7.69043E+00
-1.2036336E-03,7.78809E+00
-1.2036128E-03,7.83691E+00
-1.2035920E-03,7.69043E+00
-1.2035712E-03,7.83691E+00
-1.2035504E-03,7.64160E+00
-1.2035296E-03,7.83691E+00
-1.2035088E-03,7.83691E+00
-1.2034880E-03,7.83691E+00
-1.2034672E-03,7.73926E+00
-1.2034464E-03,7.73926E+00
-1.2034256E-03,7.73926E+00
-1.2034048E-03,7.83691E+00
-1.2033840E-03,7.78809E+00
-1.2033632E-03,7.64160E+00
-1.2033424E-03,7.59277E+00
-1.2033216E-03,7.69043E+00
-1.2033008E-03,7.88574E+00
-1.2032800E-03,7.64160E+00
-1.2032592E-03,7.83691E+00
-1.2032384E-03,7.64160E+00
-1.2032176E-03,7.59277E+00
-1.2031968E-03,7.78809E+00
-1.2031760E-03,7.64160E+00
-1.2031552E-03,7.78809E+00
-1.2031344E-03,7.64160E+00
-1.2031136E-03,7.59277E+00
-1.2030928E-03,7.64160E+00
-1.2030720E-03,7.78809E+00
-1.2030512E-03,7.54395E+00
-1.2030304E-03,7.69043E+00
-1.2030096E-03,7.69043E+00
-1.2029888E-03,7.69043E+00
-1.2029680E-03,7.83691E+00
-1.2029472E-03,7.73926E+00
-1.2029264E-03,7.73926E+00
-1.2029056E-03,7.69043E+00
-1.2028848E-03,7.54395E+00
-1.2028640E-03,7.69043E+00
-1.2028432E-03,7.98340E+00
-1.2028224E-03,7.73926E+00
-1.2028016E-03,7.69043E+00
-1.2027808E-03,7.73926E+00
-1.2027600E-03,7.88574E+00
-1.2027392E-03,7.69043E+00
-1.2027184E-03,7.64160E+00
-1.2026976E-03,7.69043E+00
-1.2026768E-03,7.64160E+00
-1.2026560E-03,7.69043E+00
-1.2026352E-03,7.54395E+00
-1.2026144E-03,7.69043E+00
-1.2025936E-03,7.69043E+00
-1.2025728E-03,7.69043E+00
-1.2025520E-03,7.54395E+00
-1.2025312E-03,7.73926E+00
-1.2025104E-03,7.73926E+00
-1.2024896E-03,7.88574E+00
-1.2024688E-03,7.78809E+00
-1.2024480E-03,7.69043E+00
-1.2024272E-03,7.83691E+00
-1.2024064E-03,7.83691E+00
-1.2023856E-03,7.73926E+00
-1.2023648E-03,7.73926E+00
-1.2023440E-03,7.88574E+00
-1.2023232E-03,7.64160E+00
-1.2023024E-03,7.73926E+00
-1.2022816E-03,7.59277E+00
-1.2022608E-03,7.64160E+00
-1.2022400E-03,7.69043E+00
-1.2022192E-03,7.69043E+00
-1.2021984E-03,7.69043E+00
-1.2021776E-03,7.69043E+00
-1.2021568E-03,7.83691E+00
-1.2021360E-03,7.64160E+00
-1.2021152E-03,7.83691E+00
-1.2020944E-03,8.03223E+00
-1.2020736E-03,7.69043E+00
-1.2020528E-03,7.73926E+00
-1.2020320E-03,7.69043E+00
-1.2020112E-03,7.88574E+00
-1.2019904E-03,7.83691E+00
-1.2019696E-03,7.69043E+00
-1.2019488E-03,7.73926E+00
-1.2019280E-03,7.78809E+00
-1.2019072E-03,7.59277E+00
-1.2018864E-03,7.73926E+00
-1.2018656E-03,7.73926E+00
-1.2018448E-03,7.78809E+00
-1.2018240E-03,7.83691E+00
-1.2018032E-03,7.64160E+00
-1.2017824E-03,7.73926E+00
-1.2017616E-03,7.73926E+00
-1.2017408E-03,7.78809E+00
-1.2017200E-03,7.64160E+00
-1.2016992E-03,7.78809E+00
-1.2016784E-03,7.83691E+00
-1.2016576E-03,7.69043E+00
-1.2016368E-03,7.64160E+00
-1.2016160E-03,7.69043E+00
-1.2015952E-03,7.88574E+00
-1.2015744E-03,7.69043E+00
-1.2015536E-03,7.64160E+00
-1.2015328E-03,7.73926E+00
-1.2015120E-03,7.83691E+00
-1.2014912E-03,7.54395E+00
-1.2014704E-03,7.54395E+00
-1.2014496E-03,7.83691E+00
-1.2014288E-03,7.78809E+00
-1.2014080E-03,7.69043E+00
-1.2013872E-03,7.88574E+00
-1.2013664E-03,7.83691E+00
-1.2013456E-03,7.64160E+00
-1.2013248E-03,7.83691E+00
-1.2013040E-03,7.69043E+00
-1.2012832E-03,7.83691E+00
-1.2012624E-03,7.73926E+00
-1.2012416E-03,7.83691E+00
-1.2012208E-03,7.69043E+00
-1.2012000E-03,7.83691E+00
-1.2011792E-03,7.73926E+00
-1.2011584E-03,7.83691E+00
-1.2011376E-03,7.69043E+00
-1.2011168E-03,7.98340E+00
-1.2010960E-03,7.69043E+00
-1.2010752E-03,7.73926E+00
-1.2010544E-03,7.69043E+00
-1.2010336E-03,7.78809E+00
-1.2010128E-03,7.83691E+00
-1.2009920E-03,7.59277E+00
-1.2009712E-03,7.69043E+00
-1.2009504E-03,7.64160E+00
-1.2009296E-03,7.88574E+00
-1.2009088E-03,7.93457E+00
-1.2008880E-03,7.69043E+00
-1.2008672E-03,7.69043E+00
-1.2008464E-03,7.83691E+00
-1.2008256E-03,7.59277E+00
-1.2008048E-03,7.69043E+00
-1.2007840E-03,7.98340E+00
-1.2007632E-03,7.78809E+00
-1.2007424E-03,7.73926E+00
-1.2007216E-03,7.69043E+00
-1.2007008E-03,7.64160E+00
-1.2006800E-03,7.83691E+00
-1.2006592E-03,7.59277E+00
-1.2006384E-03,7.59277E+00
-1.2006176E-03,7.64160E+00
-1.2005968E-03,7.69043E+00
-1.2005760E-03,7.69043E+00
-1.2005552E-03,7.59277E+00
-1.2005344E-03,7.73926E+00
-1.2005136E-03,7.88574E+00
-1.2004928E-03,7.69043E+00
-1.2004720E-03,7.59277E+00
-1.2004512E-03,7.64160E+00
-1.2004304E-03,7.73926E+00
-1.2004096E-03,7.69043E+00
-1.2003888E-03,7.44629E+00
-1.2003680E-03,7.73926E+00
-1.2003472E-03,7.69043E+00
-1.2003264E-03,7.83691E+00
-1.2003056E-03,7.69043E+00
-1.2002848E-03,7.73926E+00
-1.2002640E-03,7.69043E+00
-1.2002432E-03,7.64160E+00
-1.2002224E-03,7.83691E+00
-1.2002016E-03,7.73926E+00
-1.2001808E-03,7.78809E+00
-1.2001600E-03,8.03223E+00
-1.2001392E-03,7.73926E+00
-1.2001184E-03,7.69043E+00
-1.2000976E-03,7.54395E+00
-1.2000768E-03,7.69043E+00
-1.2000560E-03,7.64160E+00
-1.2000352E-03,7.88574E+00
-1.2000144E-03,7.69043E+00
-1.1999936E-03,7.83691E+00
-1.1999728E-03,7.64160E+00
-1.1999520E-03,7.73926E+00
-1.1999312E-03,7.69043E+00
-1.1999104E-03,7.78809E+00
-1.1998896E-03,7.69043E+00
-1.1998688E-03,7.73926E+00
-1.1998480E-03,7.73926E+00
-1.1998272E-03,7.88574E+00
-1.1998064E-03,7.83691E+00
-1.1997856E-03,7.64160E+00
-1.1997648E-03,7.83691E+00
-1.1997440E-03,7.69043E+00
-1.1997232E-03,7.54395E+00
-1.1997024E-03,7.73926E+00
-1.1996816E-03,7.64160E+00
-1.1996608E-03,7.73926E+00
-1.1996400E-03,7.78809E+00
-1.1996192E-03,7.69043E+00
-1.1995984E-03,7.78809E+00
-1.1995776E-03,7.59277E+00
-1.1995568E-03,7.73926E+00
-1.1995360E-03,7.73926E+00
-1.1995152E-03,7.88574E+00
-1.1994944E-03,7.88574E+00
-1.1994736E-03,7.59277E+00
-1.1994528E-03,7.73926E+00
-1.1994320E-03,7.64160E+00
-1.1994112E-03,7.69043E+00
-1.1993904E-03,7.78809E+00
-1.1993696E-03,7.64160E+00
-1.1993488E-03,7.59277E+00
-1.1993280E-03,7.64160E+00
-1.1993072E-03,7.64160E+00
-1.1992864E-03,7.83691E+00
-1.1992656E-03,7.64160E+00
-1.1992448E-03,7.73926E+00
-1.1992240E-03,7.73926E+00
-1.1992032E-03,7.78809E+00
-1.1991824E-03,7.78809E+00
-1.1991616E-03,7.73926E+00
-1.1991408E-03,7.73926E+00
-1.1991200E-03,7.78809E+00
-1.1990992E-03,7.64160E+00
-1.1990784E-03,7.83691E+00
-1.1990576E-03,7.64160E+00
-1.1990368E-03,7.54395E+00
-1.1990160E-03,7.59277E+00
-1.1989952E-03,7.83691E+00
-1.1989744E-03,7.69043E+00
-1.1989536E-03,7.78809E+00
-1.1989328E-03,7.78809E+00
-1.1989120E-03,7.73926E+00
-1.1988912E-03,7.69043E+00
-1.1988704E-03,7.64160E+00
-1.1988496E-03,7.69043E+00
-1.1988288E-03,7.64160E+00
-1.1988080E-03,7.73926E+00
-1.1987872E-03,7.64160E+00
-1.1987664E-03,7.83691E+00
-1.1987456E-03,7.64160E+00
-1.1987248E-03,7.83691E+00
-1.1987040E-03,7.64160E+00
-1.1986832E-03,7.64160E+00
-1.1986624E-03,7.78809E+00
-1.1986416E-03,7.73926E+00
-1.1986208E-03,7.83691E+00
-1.1986000E-03,7.69043E+00
-1.1985792E-03,7.78809E+00
-1.1985584E-03,7.73926E+00
-1.1985376E-03,7.78809E+00
-1.1985168E-03,7.83691E+00
-1.1984960E-03,7.88574E+00
-1.1984752E-03,7.64160E+00
-1.1984544E-03,7.78809E+00
-1.1984336E-03,7.78809E+00
-1.1984128E-03,7.73926E+00
-1.1983920E-03,7.73926E+00
-1.1983712E-03,7.78809E+00
-1.1983504E-03,7.83691E+00
-1.1983296E-03,7.69043E+00
-1.1983088E-03,7.73926E+00
-1.1982880E-03,7.73926E+00
-1.1982672E-03,7.83691E+00
-1.1982464E-03,7.64160E+00
-1.1982256E-03,8.03223E+00
-1.1982048E-03,7.78809E+00
-1.1981840E-03,7.78809E+00
-1.1981632E-03,7.88574E+00
-1.1981424E-03,7.83691E+00
-1.1981216E-03,7.73926E+00
-1.1981008E-03,7.69043E+00
-1.1980800E-03,7.69043E+00
-1.1980592E-03,7.59277E+00
-1.1980384E-03,7.73926E+00
-1.1980176E-03,7.93457E+00
-1.1979968E-03,7.78809E+00
-1.1979760E-03,7.69043E+00
-1.1979552E-03,7.59277E+00
-1.1979344E-03,7.83691E+00
-1.1979136E-03,7.88574E+00
-1.1978928E-03,7.73926E+00
-1.1978720E-03,7.73926E+00
-1.1978512E-03,7.83691E+00
-1.1978304E-03,7.73926E+00
-1.1978096E-03,7.73926E+00
-1.1977888E-03,7.93457E+00
-1.1977680E-03,7.88574E+00
-1.1977472E-03,7.83691E+00
-1.1977264E-03,7.69043E+00
-1.1977056E-03,7.54395E+00
-1.1976848E-03,7.73926E+00
-1.1976640E-03,7.73926E+00
-1.1976432E-03,7.64160E+00
-1.1976224E-03,7.69043E+00
-1.1976016E-03,7.83691E+00
-1.1975808E-03,7.69043E+00
-1.1975600E-03,7.59277E+00
-1.1975392E-03,7.64160E+00
-1.1975184E-03,7.59277E+00
-1.1974976E-03,7.73926E+00
-1.1974768E-03,7.64160E+00
-1.1974560E-03,7.59277E+00
-1.1974352E-03,7.73926E+00
-1.1974144E-03,7.78809E+00
-1.1973936E-03,7.69043E+00
-1.1973728E-03,7.83691E+00
-1.1973520E-03,7.54395E+00
-1.1973312E-03,7.88574E+00
-1.1973104E-03,7.64160E+00
-1.1972896E-03,7.78809E+00
-1.1972688E-03,7.69043E+00
-1.1972480E-03,7.73926E+00
-1.1972272E-03,7.78809E+00
-1.1972064E-03,7.73926E+00
-1.1971856E-03,7.54395E+00
-1.1971648E-03,7.78809E+00
-1.1971440E-03,7.64160E+00
-1.1971232E-03,7.73926E+00
-1.1971024E-03,7.78809E+00
-1.1970816E-03,7.59277E+00
-1.1970608E-03,7.54395E+00
-1.1970400E-03,7.83691E+00
-1.1970192E-03,7.73926E+00
-1.1969984E-03,7.59277E+00
-1.1969776E-03,7.59277E+00
-1.1969568E-03,7.59277E+00
-1.1969360E-03,7.54395E+00
-1.1969152E-03,7.83691E+00
-1.1968944E-03,7.59277E+00
-1.1968736E-03,7.73926E+00
-1.1968528E-03,7.88574E+00
-1.1968320E-03,7.88574E+00
-1.1968112E-03,7.73926E+00
-1.1967904E-03,7.83691E+00
-1.1967696E-03,7.83691E+00
-1.1967488E-03,7.64160E+00
-1.1967280E-03,7.78809E+00
-1.1967072E-03,7.83691E+00
-1.1966864E-03,7.69043E+00
-1.1966656E-03,7.73926E+00
-1.1966448E-03,7.64160E+00
-1.1966240E-03,7.78809E+00
-1.1966032E-03,7.73926E+00
-1.1965824E-03,7.73926E+00
-1.1965616E-03,7.64160E+00
-1.1965408E-03,7.69043E+00
-1.1965200E-03,7.64160E+00
-1.1964992E-03,7.73926E+00
-1.1964784E-03,7.69043E+00
-1.1964576E-03,7.69043E+00
-1.1964368E-03,7.73926E+00
-1.1964160E-03,7.88574E+00
-1.1963952E-03,7.59277E+00
-1.1963744E-03,7.64160E+00
-1.1963536E-03,7.69043E+00
-1.1963328E-03,7.54395E+00
-1.1963120E-03,7.83691E+00
-1.1962912E-03,7.64160E+00
-1.1962704E-03,7.69043E+00
-1.1962496E-03,7.83691E+00
-1.1962288E-03,7.83691E+00
-1.1962080E-03,7.49512E+00
-1.1961872E-03,7.73926E+00
-1.1961664E-03,7.78809E+00
-1.1961456E-03,7.69043E+00
-1.1961248E-03,7.69043E+00
-1.1961040E-03,7.69043E+00
-1.1960832E-03,7.69043E+00
-1.1960624E-03,7.64160E+00
-1.1960416E-03,7.73926E+00
-1.1960208E-03,7.73926E+00
-1.1960000E-03,7.73926E+00
-1.1959792E-03,7.78809E+00
-1.1959584E-03,7.73926E+00
-1.1959376E-03,7.64160E+00
-1.1959168E-03,7.83691E+00
-1.1958960E-03,7.69043E+00
-1.1958752E-03,7.78809E+00
-1.1958544E-03,7.88574E+00
-1.1958336E-03,7.78809E+00
-1.1958128E-03,7.69043E+00
-1.1957920E-03,7.64160E+00
-1.1957712E-03,7.69043E+00
-1.1957504E-03,7.83691E+00
-1.1957296E-03,7.64160E+00
-1.1957088E-03,7.78809E+00
-1.1956880E-03,7.69043E+00
-1.1956672E-03,7.73926E+00
-1.1956464E-03,7.69043E+00
-1.1956256E-03,7.69043E+00
-1.1956048E-03,7.73926E+00
-1.1955840E-03,7.88574E+00
-1.1955632E-03,7.69043E+00
-1.1955424E-03,7.73926E+00
-1.1955216E-03,7.83691E+00
-1.1955008E-03,7.73926E+00
-1.1954800E-03,7.64160E+00
-1.1954592E-03,7.54395E+00
-1.1954384E-03,7.69043E+00
-1.1954176E-03,7.73926E+00
-1.1953968E-03,7.73926E+00
-1.1953760E-03,7.73926E+00
-1.1953552E-03,7.64160E+00
-1.1953344E-03,7.69043E+00
-1.1953136E-03,7.64160E+00
-1.1952928E-03,7.73926E+00
-1.1952720E-03,7.69043E+00
-1.1952512E-03,7.73926E+00
-1.1952304E-03,7.73926E+00
-1.1952096E-03,7.83691E+00
-1.1951888E-03,7.64160E+00
-1.1951680E-03,7.69043E+00
-1.1951472E-03,7.73926E+00
-1.1951264E-03,7.73926E+00
-1.1951056E-03,7.83691E+00
-1.1950848E-03,7.73926E+00
-1.1950640E-03,7.59277E+00
-1.1950432E-03,7.69043E+00
-1.1950224E-03,7.64160E+00
-1.1950016E-03,7.83691E+00
-1.1949808E-03,7.64160E+00
-1.1949600E-03,7.69043E+00
-1.1949392E-03,7.69043E+00
-1.1949184E-03,7.73926E+00
-1.1948976E-03,7.64160E+00
-1.1948768E-03,7.93457E+00
-1.1948560E-03,7.78809E+00
-1.1948352E-03,7.64160E+00
-1.1948144E-03,7.64160E+00
-1.1947936E-03,7.54395E+00
-1.1947728E-03,7.69043E+00
-1.1947520E-03,7.54395E+00
-1.1947312E-03,7.64160E+00
-1.1947104E-03,7.83691E+00
-1.1946896E-03,7.88574E+00
-1.1946688E-03,7.64160E+00
-1.1946480E-03,7.78809E+00
-1.1946272E-03,7.73926E+00
-1.1946064E-03,7.78809E+00
-1.1945856E-03,7.54395E+00
-1.1945648E-03,7.54395E+00
-1.1945440E-03,7.88574E+00
-1.1945232E-03,7.88574E+00
-1.1945024E-03,7.73926E+00
-1.1944816E-03,7.73926E+00
-1.1944608E-03,7.78809E+00
-1.1944400E-03,7.69043E+00
-1.1944192E-03,7.73926E+00
-1.1943984E-03,7.64160E+00
-1.1943776E-03,7.64160E+00
-1.1943568E-03,7.88574E+00
-1.1943360E-03,7.64160E+00
-1.1943152E-03,7.69043E+00
-1.1942944E-03,7.73926E+00
-1.1942736E-03,7.78809E+00
-1.1942528E-03,7.78809E+00
-1.1942320E-03,7.73926E+00
-1.1942112E-03,7.88574E+00
-1.1941904E-03,7.59277E+00
-1.1941696E-03,7.54395E+00
-1.1941488E-03,7.73926E+00
-1.1941280E-03,7.73926E+00
-1.1941072E-03,7.78809E+00
-1.1940864E-03,7.83691E+00
-1.1940656E-03,7.54395E+00
